32,이정도면 금메달받은 운동선수급인데 왜 병역특례는......? 군대가서 안좋은 것만 다 배워올텐데. 다른 한국남자들은 지들도 다 끌려갔다 온거면서 군대안가면 마치 제대로 살지 않은 것마냥 집단문화 만드는 것도 없어져야 한다.
33,와 이거 진짜에요? 후보에 든 것도 감격이었는데 정말 방탄소년단이 받다니. 얘들아 축하해
34,3대기획사 알밥들 많네. 니들 아이돌은 시티필드나 o2아레나에 명함도 못내민다.
35,메인에좀 걸어주세요ㅜㅜ 팬카페에서 보고 네이버로 달러왔는데 도저히 못찾겠어서 링크타고 오는게 말이됩니까?ㅜㅜ
36,방탄과 같은 말을 쓰는 같은 국적의 사람인게 너무 자랑스러운 요즘이에요. 훈장받고도 남지요
37,"받을만하지 애초에 아시아 그것도 동북,남아시아 한정 한류인데 유일한게 방탄만이 미국 유럽 메인스트림에 들어간거니까"
38,kings T T i'm so proud of them. they really deserve this. they aren't just kpop anymore
39,방탄소년단 인기가 거품이라 했던 사람들이 꼭 좀 봤으면 좋겠네 대단하다 BTS
40,Kim Namjoon. Kim Seokjin. Min Yoongi. Jung Hoseok. Park Jimin. Kim Taehyung. Jeon Jungkook. Congratulations
41,와 후보에 오른 것 만으로도 감사했는데최연소 문화훈장ㅜㅜ 대단하고 고맙고 너무 좋은 소식이네요
43,어떡하지.. 나 진짜 눈물나 ㅠㅠ
44,와....쟁쟁하신분들과 거론된것만으로도 영광이었는데 이게 무슨일이야 ㅠㅠㅠ 이젠 넘 놀라운 일만 일어나서 가늠조차 안된다...진짜 넘 자랑스러운 내가수!!!!
45,실속없는 스포츠선수들 무더기로 군면제시켜줄거면 방탄이들 면제해줘랏 과연 국가에 엄청난이득이될 그들을 나라는포기할것인가. 시대는바꼈고 무엇이 현명한선택인지 진정나라를 알리고 국가적위상에 뭐가도움이될지를
46,"월드스타라는 수식어는 싸이,방탄 빼곤 모조리 개거품이였지 방송에서만 추켜세우던 자칭월드스타에서 이제는 진정 월드스타들이 배출되고있는 대한민국이다"
47,아무 쓸모도 없는 훈장 쪼가리보단 군대면제가 더 절실하지 않냐.. 군면제 해줘라.
48,최연소 문화훈장 !!! 맏내가 27살 막내가 22살 넘 최연소잖아 주겠어? 후보로도 자랑스럽다 ... 했는데 우와!!!!! 방탄소년단 문화훈장 축하합니다
