1552,대박이다 대박. 고작4년? 어휴
1553,정신병 조현병을 이여자는 알고있었나요
1554,40년아니고?와...
1556,"판사님들 제정신이세요?,"
1557,도대체 심신미약!!!!!!조현병이 살인까지 하는데 그환자들왜 방치하는지~~~~~조현병 빌미로 계획적인 살인이될수 있다는건 모르는지.....답답하다ㅡㅡ
1558,법이 미친거야 판사가 미친거여?
1560,형법 개정하라.심신 미약이면 살인해도?심신 상실이면 뭐를 다해도?오히려 가중처벌 대상이네.징역 살고 나와서또 누구를 죽이겠구먼.이거 감이 오는감?오호 법이 문제로다.법이 사회적 문제를 계속 키우고 있구먼.차라리 국민재판제도를 도입하자.
1561,"그놈의 심신미약.어떻게 된게, 술먹고 정신병이면 가중처벌을 받아야지, 감형을 받는지.."
1562,야 킬러등극이네 4년인데 28세. 죽을 때까지 몇명을 죽일 수 있는거지? 15명은 너끈하겠네.
1565,조현병? 병이 있음 술이라도 자제하며 살던가 뭐하나 온전한게 없음ㅡㅡ;; 사람이 죽었는데 4년이란다 40년 받아두 속이 안편할텐데 고작 4년 미첫군 심신미약상태?그딴거 법에 좀 갔다가 붙히지마 술쳐마시고 기억없는게 벼슬이요 특권이다. 개 쓰레기 같은 법
1567,때려 죽였는데 4년? 저 판사 딸도 똑같이 당하면 4년이면 돼는건가? 제발 사법부 해체하자
1568,"살인죄가 징역 4년밖에 안되다니. 정말 알다가도 모르는 나라, 한국."
1569,"우리나라가잘못된법이라면사람을죽여놓고형벌이약하다는것...생명을중요시여기지않는게큰문제인듯.이래서살인사건도많고무서워서어떻게살라는건지,,,"
1570,4년 장난하나?? 그럼 조현병인데 적절한 치료와 입원 안하고 있던 잘못도 처벌해라!!
1571,정말 나 욕안하는데....욕좀하자...이게 판결이냐? 조헌병이면 감옥에가두든지 4년뒤에나와서 똑ㅤㄱㅣㅌ은짓할게뻔한데...판사 이 ㅁㅊㄱㅅ야...4년뒤에 출소하면 죄없는 다른사람 대신에 네 가족이 맞아 뒤지길 바란다
1573,판사 너도 함 죽자 국민이 개돼지라서 죽여도 4년 때리지 어이가 없네~~
1574,사람이 맞아죽었는데 4년형? 법이 차라히 없음 더 좋겠네! 이에는이 눈에는눈 이렇게 처리해야지! 피해자랑 그 가족.지인들 억울해서 어찌사나!!! 살인이면 형이 그에 타당하게 나와야지!!! 맨날 그놈에 심신미약!!! 그럼 심신미약자는 싹다잡아서 격리해라! 애먼사람들 죽게하지말고!
1575,다 옷벗어라 정신나간 느그판사들아
1576,어떻게 사람을 때려죽였는데 4년이냐 개같다 진짜
1577,4년이 말이되는 형량이냐 판사새끼들 니들딸이 저렇게 쳐맞고 뒤졌어봐라 어떻게했을거냐 법앞에 공평해야할새끼들이 그때도 4년 때릴까 ?
1578,사람을 죽였는데 4년... 국민에게 범죄 장려하는 나라. 미래가 기대되는 희망찬 나라.
1579,판사놈 뱃떼지를 쑤셨어야 되는데...
1580,조현병 심신미약 것들이 조폭이나 덩치들을 때렸다는 뉴스는 한번도 들어본 적이 없음
1581,와 사람 죽여놓고 4년이래 이러니까 범죄를 저지르지 ㅋㅋㅋㅋ
1582,누구 죽이고 싶으면 술쳐먹고 죽이라고 판사가 얘기한다
1583,누구 죽이기전에 술먹고 죽이면 된다는 판결입니다!총기허용보다 무섭군요..
1584,얼마전에 회사때려치고 나왔는데 그게 벌써 4년이 흘렀는데 사람하나 죽인 살인마도 나랑 인생똑같이사네 ㅋㅋㅋㅋㅋㅋ
1586,심신미약. 만취. 조현병이면 다냐. 때려죽였는데 4년. 미틴 사법부
1587,겨우4년???ㅡㅡ
1588,"진짜 딸까진 집 부모들은 항상 딸 조심시켜라. 세상물정모르고 낚인순간 인생 아작나는 것은 순간이다. 군대가보면, 정신병자 인간말종들 넘쳐난다. 정상적인 사람들은 사실상 이 세상에 20%도 안된다. 법이 범죄에 대해서 미국처럼 단호하지 않으면, 멕시코처럼 마약살인천국..필리핀처럼 마약,살인 넘쳐나고! 625처럼. 같은 한국인들끼리 700만명을 대학살강간살육도살하는 행위를 버젓이 단기간에 자행할 수 있는 정신병자들 세상이 한국이다. 살인..강간 대사기 강도 등을 행한 흉악범은 현장에서 무조건 사살하거나, 가차없이 사형시켜야하는것이다."
1589,심신미약상태가 완전히 해결될 때까지는 사회와 격리시켜야 되는 거 아닙니까???
1590,심신미약...사람 죽이고 4년..갑자기 조형기가 생각나네...
1593,에미애비가 돈 수억 썼겠구만 .. OOO한테 돈써서 저렇게 법이 살인이 폭행이 쉬운걸 가르쳐드렸으니 그 애미애비 OOO 덕에 단명할것이다
1594,살인권장 나라임? 힘 없으면 죽어야하나?
1595,심신미약?이러니까 자꾸 변호사들이 심신미약 정신병 이런걸루 살인범들을 거리로 다시 내보내는거 아닌가요? 도데체 이나라는 살인범도 몇년만에 풀어주는 이유가 뭘까요? 판사님들 생각좀 해보세요
1596,시1발 살인했는데 4년이 뭐냐 판사느그딸내미 뒤져도 4년때릴거냐?
1597,지 자식이 저렇게 뒤져도 4년 줄까??
1598,4년은 ... 니 딸 배맞고 죽어도 ㅋㅋ 그말 나올거냐 판사야
1600,그놈의 심신미약.. 개 짜증 심신미약은 사람죽여도 괜찮냐!!
1601,법이 사람을 억울하게하면 사람은 어떻게될까요?
1602,누구죽일놈있으면 일년전부터 조현병흉내내고 병원이력쌓아서 죽이면 되겠다 사람죽이고 4년이라니 대박이네
1603,야 좋네 죽이고.. 아 어지러워 헛소리조현병 4년 ㅋㅋ 어느나라 법이냐..
1604,조현병환자는 살인면허주는건가 부럽다 조현병나도걸리고 싶네 ~~~~~~~~~살인 징역4년~~~~~~~~~ 대박이네요 판사님 대단하싶니다
1605,술쳐먹었으면 가중처벌을 해야하는게 맞다
1606,법 좀 강화하자. 조현병 왠만한 사람은 조금씩 다 있을건데. 병원치료랑 음주로 또 심신미약이라니.....죄 짖고 이용하는 통로가 되고 있음을 그대들만 모른건가?
1607,진짜 OOO들 많다 정신병이면 살인해도 참작해줘야 하냐 살인마랑 정신병 걸린 살인마랑 뭐가 다르냐
1608,여성은 혼자 사는것이 가장 좋습니다.여성 스스로 자립심도 기르고 남에게 의지 안하는 일하는 여성.아름다운 여성이 됩시다.
1609,인도랑 다를게뭐지...우리나라도 진짜 미개하고 여성인권은 바닥이구나... 패다가 죽인건 참작이되는 것 같아....여자가 체격이 안되는데 평생 여자는 맞아죽으란 소리네...
1610,남자들한텐 존1나 관대하노
1611,고의성이 없어보인다 한마디로 죽일생각이 없었던거지... 상해치사’ 40대 여성에 징역 3년에 집행유예 5년 선고 오씨는 지난해 11월 오전 3시 5분께 인천시 남구에 있는 자신의 집에서 전남편 윤모씨(45)와 말다툼 중 흉기로 가슴을 한 차례 찔러 숨지게 한 혐의로 재판에 넘겨졌다.http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1329340... 원래 상해치사 그렇게 많이 안나와...
1612,법이 개 젓 같다. 앞으로 법에 의존 하지 말자. 살인자 쉐이끼들은 직접 처리하는 자세가 필요하다. 쓰레기 같은 법은 살인자를 살려 준다. 피해자와 가족들에게는 지옥을 선물 하는 법이란 필요 없다. 4년 뒤 살인자 출소시 주겨 버려라.
1613,판사 어떤 놈인지 얼굴 공개해라
1614,계속 이런 식이면 남자는 판결 혼자 못내리도록법으로 제재해야할 듯. ㅈ만 달렸다 하면 다 감형해주는데 어떻게 신뢰하고 판결을 맡김?? 남자는 재판장을 못하게 하거나 2분의 1의 의결권만 줘서 개인 단독으로 경솔한 판단 못하도록 해야함.
1615,한국은 사람죽여도 술마시고 미친척하면 많아야4년~!남자가 여자죽이면 여자가 남자죽인것보다 이유를 막론하고 죄가 가벼워지는 웃기는 판결! 그러니 여자를. 쉽게 죽이는거다~
1616,남자들도 당했으면 좋겠다 특히 경상도 놈들
1617,내가다억울하다!!!!!!!?
1618,사람을 죽였는데 4년이라니여자가 남자 패서 죽으면 과연 4년이 나올까
1619,저런 범죄자들 특징 - 여친이 있다...
1620,욕할 것도 없어 ㅋㅋ 니들이 좋아하는 판사잖아 박 전 대통령때는 줄줄이 검사 이름이 실검에 뜨고 개ㅤㅈㅢㅤ랄떨었는데 왜 이번 사건에는 눈 가리고 아웅거리니? 역겹다 증말 박 전 대통령이 막말로 살인을 했니? 인민재판 ㅋ 국민 눈치보는 유일한 나라지 ㅋㅋ 어디 이완용 같은 사람 없나? 뒤집어 엎어버리고 싶네 개한민국 개쭸쓰레기
1621,4년은 넘 많다 1년이 딱 좋아
1622,진짜 죽여버리고 싶은 년놈있으면 솔직히 죽일만 함 그래봐야 100년중에 4년만 인생 허비하면 되니깐.아니 깜빵에서 기술배워 사회에서 더 잘살수있는 계기도 가능함.
1623,남자는 여자죽여도 4년이고 여자는 몰카촬영 유포한걸로 무슨 흉악범취급하고 진짜 여자들 살기힘든나라
1625,아 조현병진단 부터 받아놔야 겠다.
1626,진짜 이런법부터 청원해야되겠다.사람죽이고4년 감옥이라니? 이런판사들부터 법복벗으라고 청원해야되지않을까요?
1627,개판사새키..4년? 개판사 네자식이 꼭 이런꼴 당하게 될거다..개판사야..하나님은 네죄를 기억한다...악인을 봐주고 억울한자를 외면한 너는 큰 지옥에 가느니라..
1629,오늘도 남혐충전 +1 판사도 그성별이네
1630,그노무 심신미약 지겹다지겨워!!!!! 사람죽여도 4년! 이노무 법은 누굴위한거냐
1631,여자를 때려죽인게 결론이잖어 ? 사람 그것도 여성을때려죽여도 4년? 이나라에 범죄자들 처벌하고 심판하고 판결내리는애들이 정상이 아니네 ?어쩌다가 이나라가 범죄자들 천국이ㅣ됫는지 어쩌다가 이상한애들이 처벌하고 판결내리는나라가 됫는지 이게 정상적인나라냐? 미첫네 미ㅤㅊㅕㅅ어 억억주고 변호사만사면 다해결되는거야? 개 쓰레기들
1632,"대한민국 3대 살인 가해자: 동거남, 연하남, 재혼남"
1633,"스시녀와 김치녀가 물에빠졌다 . 도사가 재빨리 물로 달려가 스시녀만 구해줬다 . 그 장면을 목격한 지나가던 행인이 이상하게 생각하여 자초지종을 도사에게 물었다 ""당신은 왜 스시녀만 구해주었소?"" 그러자 도사가 대답했다 .외모가 스시녀가 김치녀보다 훨씬 나으며스시녀는 구해주면 아리가또 연발하면서 계속 고개 꾸벅거리고 10년지나도 감사하다고하는데 김치녀는 구해준건 고마운데 왜 내몸을 심하게 더듬었냐면서 띠껍게 쏘아보다가 10년지나서 성추행당했다고 미투질해서 안구해줬다고 그말을 들은 행인은 고개를 끄덕이며 가던길을 계속 갔다."
1634,조현병핑계로 4년받었네? 진짜 법을 어떡해 쫌 바꺼라! 일단 심신미약 정신질환같은 머리가 아픈인간들은 깔끔하게 완치될때까지 치료받고 풀어줘라 이런식으로 몇년구형말고 완치될때까지 가둬라 . 이시키 출소해서 또다른사람 안죽인다는 보장은없어
1635,4년 이라니!!!!!!내 딸이 죽었다고 생각해 보면 답이 나온다
1636,여남 바꼈으면 30년 받았을듯 더러운 남성우월주의국가
1637,그러게 김치련들아 주디좀 닥쳐라 입함부로 놀렸다간 오늘만사는놈한테 금이빨은이빨빼고 모조리 씹어먹고 죽는다
1638,낙태강요한 남친 아빠 죽인 여자는 왜 30년이고 지 성질못이겨 여친 죽인 놈은 왜 4년이냐? 한남민국답네 ㅋㅋㅋ
1639,"이런 개같은 경울 보면 메갈워마드가 설치는게 어느 정도 납득이 가버리는게, 스스로도 신기함"
1640,4년????? 400년도 시원찮을 판에
1641,여자가 남자죽이면 20년 남자가 여자죽이면 4년...
1642,사람을 죽게해도 고작4년? 수틀리면 미운놈 죽여버리고 감옥 갈 사람도 있겠다...
1643,여친째숨지게한 경우징역4년에이런 OOO 법에 뭐야 장난치냐 저런게 뒤질 맞봐라
1644,남자가 문제가 아니야. ㅋㅋㅋ 법이 문제지. 저러니 범죄기 줄리 있나 돈있고 심심미약이면 죄값안받아도 되는 나라에서 남혐여혐 으로 지들끼리 쳐박고 싸우는게 참. 머저리들 같다. 니들의 적은 국개의원들이다. 법을 젖같이 만들고 그걸 방관하는데 니들끼리 싸우자빠졌냐? 무능한것들아. 평에 여자년들은 남자한테 맞고살고 남자새기들은 평생 여자한테 등꼴빼먹히고 살아라. 등신들아.
1645,심신미약 당장 없애라... 우째 우리나라는 범죄자가 항상 재판에서 이기냐???
1646,무슨 미친 심신미약~사람을 죽였는데그 가족이 그런놈을 죽여버리고4년 받는게 낫겠다~이런 개같은 법이 어디있나~
1647,예비 살인자 여러분 잘배우세요 동영상하나찍고 기억없어요 하면 4년입니다 사람때려죽여도
1648,이게 정상적인 나라냐? 사람 죽여도 4년이면 법도 아니다!
1649,우리나라도 술마시고 한거는 감형이 아니라 가중처벌로 가야한다.
1650,와 여자 때리는 쓰레기들은 거시기 거세가 답이다
1651,여자한정 조현병ㅋㅋ 학계 자료감 아닙니가? 가둬놓고 실험대상으로 서야할거같은디
1652,이야......대한민국 법이 누구를 위해 존재하는지 너무나도 투명하게 나타난다ㅋㅋㅋㅋㅋ
1653,판사가 심신미약 상태구만 ! 살인인데 4년! 썩은 판사 도려내야 !
1654,"헐, 정신병자들은 살인해도, 별거 없네. 일반인들만 중형이고, 이게 법이냐? 정신병 있으면, 아예 처음부터 감방에 보내든지 해야 하는것 아니냐?"
1655,ㅆ.ㅂ. 좃.같은 나라
1656,"그넘의 심신미약, 그넘의 미성년자..."
1657,4년에 치료감호?이거 실화면 저판사 완전 악역이네 범죄자보다 더 악역이지 뭐냐? 판사가 치료가 필요한거로보인다!!
1658,판사새끼 ㅠㅠ
1659,장난하냐? 사람죽이고 4년? 니 딸이 죽어도 그리 판결할거냐?
1660,미ㅤㅊㅕㅅ네 지새끼죽임 4년때리까
1661,조현병? 나도 병원기록이라도 남겨놔야하나..저런일은 없어야겠지만 조현병과심신미약이라는 2가지로 보호를 받게..오히려 저런사람들은 더 가혹한벌을 내려야하지않을까싶다 여친죽여놓고도 태연하게거짓말을하는 무서운사람한테4년..어이가없다..
1662,와 죽은 여자 부모님 가슴에 두번 못박는 판결이네
1663,혹시라도 니 성격이 개떡같다고 생각되면 네이버에서 조현병 증상등을 잘 숙지하고 정신병원 가서 치료를 가끔 받어라.혹시 모르니까 보험 든다 생각하고..정당방위거나 실수거나 보편적으로 인정해 줄수 있는 경우를 제외하곤 최소 10년은 때려야 되지않냐?판사야 니 딸 니 형제라고 생각해봐라.
1664,그넘의 심신미약...에라이...니딸년이처 죽어도 심신미약이라고 하겠다..썩을 법관 놈들.....
1665,"나 조현병 환자인데 춘천지법 형사 2부 박이규 부장판사 개,스끼야 니 딸래미랑 사귀고 싶다 ? 나도 4년형 부탁한다 쓰레기 스키야!"
1666,겨우4년ㅎㅎ역시 한국이다. 다들 술먹구 사람 패서 죽이고. 강간 및 성폭행하고 나서 나 술마셔서 기억이 안난다. 1년 혹은 2년
1667,사람이죽엇는데4년이라니...심신미약조현병들 바깥에 돌아다니지못하게 어디좀 가두어라도놓지...또나와서 생사람들 다치게하면 누가 책임지냐고
1668,술먹고 사람 때려죽이면 심신미약? 술안먹고 때리는 사람은 깡패 조폭 이런 사람밖에 더 있냐조폭에게 물어보니 조폭은 사람 안패죽인대. 안다치고 아프고 겁 엄청 줄수있는 방법 엄청 많다네. 바보들이나 사람죽인다고. 요즘 사람 죽이면 평생 감옥가야 되는데 하는 사람도 잘 없대.
1669,억울한일이 없도록 해야하는게 법이지만 이런기사만 보면 우리나라는 아직 한참 멀었다는게 느껴짐
1670,사람 죽이면 4년이구나 몇명 죽일라고 맘 먹는 사람들 많것따ㅜㅜ
1671,4년...20후반이라쳐도 4년뒤에 아무리많아야30대 초반...하........
1672,그놈의 심신미약사람 때려죽이고 4년이라니
1673,법이 안 바뀌는 이상 사건은 계속 일어난다
1674,조현병환자는 사람을죽여도된다 이건가? 조현병환자와 치료한의사도가중처벌해야지 저런놈들이 이사회에서 영구히 격리해야한다 문재인과더불어민주당 좌파밥벌레놈들은 말로만 국민들안전애기하지말고 저런놈들이 이사회에 아무제제없이 살고있다는것을 문제다 저런놈들은 한곳에 모아두고 관리좀해라 좌파밥벌레놈들아
1675,미친...4년.. ㅅㅂ
1676,4년 동안 책임지고 공짜로 치료해주면서 밥 먹이고 재워주고~ 의료복지 최고네요^^
1677,심신미약???? 피해자가 몇개월동안 계속 폭행당한다고 신고했잖아! 근데 경찰 그동안 뭐함?!!
1678,김치녀코은 맞아야 정신차리지
1679,사법부의 필요성을 못느끼겠습니다. 가해자의 온갖 핑계 들어주고 감형해주려고 있는 꼴이네요. 법복 입고 부끄럽지도 않으세요? 구닥다리 시대에 맞지도 않는 법을 공부하면서 말이죠. 판결이 4년이 뭡니까? 거짓말이란 기만을 하였는데 말이죠. 이 나라는 진짜 문제가 많네요. 정작 들어난 문제조차도 바뀌지 못하는 나라. 제대로된 리더들이 없는게 가장 큰 문제입니다.
1681,살인인데?? 정당방위도 그렇게 안봐주면서 정신병에 술먹은놈들은 잘도 봐주네!
1682,40년이겠지
1683,우리나라 사법부 한결같구나. 콘크리트로 생매장살인 사건도 3년 때리더니 이번엔 때려죽인걸 4년 때리고~ 참 한결같아.
1684,진짜 개같은 법이네
1685,와 진짜 처돌앗네 국회의원들 법안바꾸냐? 맨날 선거질만하지 하는게없어 ㄱㅅㄲㄷ
1686,역시 대한민국은 사람 죽이고 심신미약이라 주장하면 4년만 살면 되는구나. 그르니깐 다들 범죄 살인 난리지...ㅡㅡ
1687,정신병자도 여자친구가 있군..ㅠㅠ
1688,이놈의 나라는 사람 목숨에도 등급을 나누네 썩을.. 금력이나 권력있는 사람가족이 죽었어봐라 저딴 심신미약으로 인한 감형이 나오겠냐 오히려 최대치로 징역때리겠지 더러운 나라... 사람 목숨에 차별하지마라 개시키들아
1689,0하나 빠진거같은데요.. 40년아닙니까..세상에 술먹고사람죽이면 봐주나요
1690,판사 딸 때려죽이면 4년줄라나??
1691,와...살인인데 4년....대체 무슨 기준이냐 무섭다...저런법이면 살인하고도 4년이면 죄값 치뤘다고 생각하고 또 사람죽일거 같은데..무서워서 이나라에 어찌사나요
1692,이러니까살인을 너무쉽게 여기지20년때려봐라누가 감옥에서 썩을려고 사람죽이나
1693,겨우4년?? 사람 죽인만 하겠다 우발적으로 말이다 족같은 한국법은 사람들을 조롱하는 법이다
1694,사람 때려죽였는데 4년?수십수백명을 죽인사람은 밖에서 호위호식하구?
1695,가해자 뉘집아들인지..판사랑 무슨 관계있는지 조사해보자!!!
1696,진짜....진짜...법그지같다..어떤상식이면 사람죽여노쿠 4년이란 형량이 나오지?너무화가나서 미춰버릴것같다.. 미친 대한민국..
1697,"""사람을 죽인 자는 바로 죽인다."" -고조선 법"
1698,판사새끼가 심신장애네
1699,이런건 살인죄를 적용해라 폭행치사나 상해치사 적용이 왠말이냐?
1700,참 심신미약 도대체 그런 판결은 어떻게해야 나오냐...참 대한민국 사법부가 개탄스럽다.
1701,난ㅇㄴ 진짜 판사새끼들 대가리 좀 열어보고 싶다 이럴꺼면 니들이 왜있냐? 알파고써라 그냥 ai든 니들보단 나을것 같다 썩을놈들아
1702,조현병 있는 놈도 연애하고 사네
1703,아니 OOO 자까고 심신미약이 도데체 뭐냐??? 면죄부냐?? 법 참 좃같네 OOO거 욕을 안할래야 안할수가 없네
1705,술마시고 때린게 어떻게 심실미약인지 전혀 이해 못하겠는데요? 살인은 살인이지 어떻게 4년 때립니까?
1706,"그놈의 심신미약..술먹고 저지른 범죄는 가중처벌하자.자기몸 , 정신 가누지도 못한 책임을 져야지 왜 깎아주는지 이해안감.술에 왜이리 관대한지 모르겠다"
1707,심신미약좀 없애라...
1708,심신미약인데술에동거에...할건다하네..살인까지...살인도4년받고...울나라법.판사.그리고국개원싹없애고..수입하자..선진국좋은거좀수입해
1709,심신미약해서 사람 죽이는 자는 이 사회에 아주 위험한 인물이니 영구 격리 해야 합니다. 징역 4년에 정신병원 무기한 감금 해 주세요.
1710,징역은 4년 하고 정신병원 감금 50년해라.
1711,살인자들 심신 미약 이나 과실치사로 다풀어주는거여? 이런 머같은 나라 법이있나??
1712,살인자를 4년 법도아니다
1713,아니 이해가 안가는게 저정도로 중증이면 평생 사회와 분리해둬야지 20대여자를 살해하고 4년이 뭐냐 4년이. 판사 니 딸이 피해자였어봐라!!!!!!!!!!!!!!!!!!!!!!!!!!
1714,전체국민들은 아마 살인사건 저지르고 나면 심신이 미약할듯....ㅋㅋㅋ 개판사에 개 법이로그나.
1715,죽도록 싫은 사람있으면 죽이고 4년 살다나오는게 마음적으로 더 위안이 되겠다
1716,ㅉㅉ답없는 이나라 판사들
1717,사법부가 4법부 맞다니까...지들 배만 불리고..기득충 놀이나 하지인권은 안중에도 없는 ..
1718,4년.....미친판결
1719,진짜 법이 제일 후진적이다 술마시면 봐줘 정신병 봐줘 세상 술주정뱅이와 정신병자들이 많은 이유가 법에 있었네
1720,4년 너무 긴데... 지금 우리나라 2030대여성이면...
1721,솜방망이처벌로 범죄율 높이는 대한민국범죄 강대국 만들어서 어따써먹을라고 이러는지...진짜 미친판사들
1722,ㅋㅋㅋㅋㅋ 캬 여성상위시대다 증말누구는 누드사진 한번 그것도 지가 공연음란죄로 공적인장소에서 벗고있는 넘 찍어서 유포시켰다고 온나라에 조롱거리가 되고살인 저지른 살인자는 고작 4년ㅋㅋㅋㅋㅋㅋㅋㅋ이래도 여자들이 과민반응하는거라고 할래? 어?
1723,심신미약상태에서 사람을 죽이면 멀쩡한상태서 욱하면 집단살인도할수 있겠음ㅠ심신미약이라는거 우낀다ㆍ저거없애야한다ㆍ4년이라니~40년도 모자란데ㅠ
1724,어우 ㅅㅂ 정말 젖같네~ 사람 죽였는데 고작 4년~
1725,야 판사그지깽깽아 너가족이 당했어도 4년줄꺼냐?ㅡㅡ와 개어이없다 판사 옷벗어라무슨 미친 이런경우가있냐
1726,OOO~~~재판 다시 해야해징역40년 보호감호30년은 때려야되는데
1727,뭐지? 아니 심신미약이면 정신병원이라도 10년은 강제로 쳐넣는 판결이라도해. 조현병이 4년 감방가서 낫기는커녕 사회에 복수심만 생기고 반성은 충분히 할 시간은 아니잖아? 제발 사회에서 못돌아다니게 어디라도 쳐넣어.
1728,술먹으면 법은 참 관대해지는구나... 술이 잘못했네 마약보다 다 위험한 거였네 금주령내려야 되는 거 아니냐
1729,국회의원 때렸으면 판결 달라졌겠지
1730,"심신미약 ,,,,,,,,,,,,,,그냥 심신미약이라고 하면 다 되네"
1731,진짜 여자는 뭣도 아니구나 ㅋㅋㅋㅋㅋㅋㅋㅋ 엿같다
1732,너도 죽어라. 차 운전하다 동물 치여 죽일뻔했을 때도 완전 심장이 멈출 것 같고 식은땀 범벅이었는데 사람 죽이고 멀쩡한 사람은 도대체 어떤 종류의 신인류냐
1733,사람죽이고 4년에 치료감호라ㅋㅋ죽일만하내 우리도 다 때려 죽입시다ㅋ얼마 안사네 징역
1734,젖 같은 판사들아..조한병이나 음주상태에서 사람 죽이면 4년 젖ㅤㄱㅣㅌ은판결에 젖 같은판사
1735,그놈의 조현병조현병 지긋지긋하다 우리나라 법 왜이런가요 딸래미 키우기 너무 무서운 나라
1736,오래전부터 조현병으로 치료를 받았다고? 정신병자였던거야? 하.. 이제 여자들은 남편될사람 정신과치료 병력도 꼭 확인해라
1737,판사가 개 또+오라아이네! 살인자를 사형시켜라. 판사 가족을 저 살인마가 때려 죽였어도 4년 선고 할까? 정말 궁금하다. 판사 가족 죽이면 얼마나 처벌 받을까? 아 정말 심신미약이다. 쓰벌 OOO 법조인들...
1738,저런 놈을 4년형을 때리면 4년후에 나와서 또 술 쳐먹고 사람죽일꺼 뻔한데 이해가 안가네범죄를 부주키는겁니까
1739,사람을 때려죽여놓고 4년...
1740,때려죽인 쓰레기보다 형결정한 판사먼저 좀 보자 18 아니 ....아 개한민국 수준 진짜..
1741,죽여도. 형량이 4년 참. 법 다 없애고 살지 말라고 법을 만드냐 뭐만 하면 심신미약 이냐
1742,만약 판사 본인 딸이었으면 심신미약 적용했을까...국회의원 딸이었어도????와 사람 죽여놓고 4년 진짜 너무 한다!!!!!!
1743,여자 때리는 쓰레기 남성들 정신좀 차리고 사세요 저도 남자인데 힘없는 여자 때릴데가 어디있겠습니까 약자에게 강하고 강자한테 눈도 못마주치는 쓰레기 남성들아 반성좀해라
1744,좋았어~! 조만간 술먹고 직장선배 죽여버리고 4년만 살다 나와야지!!
1745,참나 사람 죽였는데 4년??판사 도라이네
1746,아유 쓰.바ㄹ 조현병 ㅇ걸린놈이 연애는 어찌햇대 그놈에 심신미약 아오 진짜 개같은 법
1747,정말 답없다 살인이4년이야??
1748,저 남자애 조사해 봐라 아버지는 누군지 등등 답이 있을 수도 있다.
1749,와..말이안나온다 사람죽이고 4년???40년아니고??????법부터 바꾸자 제발 ㅜㅜ
1750,판사 카악 퉤
1751,법이 점점 미쳐가네.. 사람 죽였는데 4년이 말이나 되나ㅡㅡ어이가 없네 진짜.
1752,4년후에 또 한명 배때릴 수 있겠네. 대한민국 법 클라스
1753,눈에누구하나 거슬리기만해봐라술잔뜩먹고 사시미떠버려야지 4년 살다 나오면되지뭐 ~~그까짓거~~
1755,심신미약이 사람을 죽어라고 때리냐
1757,술 먹은 인간이 심신미약이냐? 이젠 원한관계거나 살인 계획 중이라면 술먹고 죽여야겠네..이게 뭐하자는 거야?
1758,사람 때려죽여놓고 4년이라니... 피해자 부모는 천불나겠다
1759,제발 심신미약 술취해서...이런거 다 빼고 죄지은만큼만 처벌해라사람죽였으면 지도 죽어야지...
1760,4년? 그럼 나도 죽이러 가야겠네..4년이면 할만하네....이게 나라냐
1761,판사ㅅㄲ ㅋㅋㅋㅋ딸래미 처죽여도 그런 판결 내릴까?ㅋㅋㅋㅋ 4년이면 갔다올만하네 ㅋㅋ
1762,뭐 이런 개같은 살인해도 4년만 감옥가면 되는거네? 이야~~ 이러다 살인천국되겠어~~~ 잘돌아간다 집구석
1763,그럼 사고치기 전에 꼭 술먹으라는 건가요? 그럼 감형 해줄테니? 어이가 없네요 정말;;
1764,명치 존나 쌔게 때렷나보다
1765,대단하네 이러니까 법의 남자에게 유리하게 판단된다 메갈이 난리치지. 사람을 죽였는데 왜 가해자는 4년 형을 받고 음주 조현병은 형량을 줄여주는 매개체가 되서는 안 됩니다. 국가에서 음주 후 발생범죄에 유하게 대처하고 음주 후 발생하는 문제를 눈 감아주는데 어떻게 사법정의가 완성됩니까. 사람이 죽었고 죽인 사람은 존재합니다. 아무리 심신이었니 인정되도 사람을 죽인것이 4년 형의 가벼운 벌을 받는다면 사회가 안정화 될 수 있나요?
1766,한국에서 범죄 일으키기 전 준비상황 정신과에 미리 다녀서 진단기록을 남기고 범행전 음주를 한다.
1767,사랑.....??? 사랑하는 사람?? 나의 영혼육을 존중하지 않는 사람은 지금이라도 떠나세요!!! 세상에 나를 때리고 아프게 하는 사람은 사랑을 가장한 범죄자입니다!!! 그런 범죄자들과 무슨 사랑입니까.. 자신을 아껴야해요!!! ㅜㅜ
1768,무슨 병만 있으면 감형 되고 술먹었다고심신 미약 ㅋㅋㅋ.병있고 술 먹으면 죄짓기도이렇게 편한 나라가 또있을까.미처 돌아가네.병이 있으면 지돈으로 치료하고 정당한 형량 살게해야지.법도 이런 개 같은 법이 없지.
1769,자기 여친 죽여서 콘크리트 암매장 해도 3년받더니.. 낙태강요한 시아버지 죽였다고 30년형 받은 판결과 비교된다.
1770,판사들이 한국국민성을 망치고있다 법조인 딸들이 당했다면 이런판결이 절대로없지
1771,아이고~그놈의 심신미약. 정말 피해자만 억울하고 원통한 판결을 언제까지 봐야 하나요! 착하고 선하게 살라고 우리 아이들에게 말할 수 있겠습니까! 어떠한 경우든 일단 당하지 말고 가해자가 되어라..그래야겠군요. 이 나라의 법은 가해자들에게 관대하단다. 억울한 일 안 당할려면 무조건
